zip,latitude,longitude,source
60112,41.923732,-88.690217,census
60113,41.931309,-88.96413,census
60115,41.901263,-88.76155,census
60116,41.9125,-88.1348,geonames
60117,41.8397,-88.0887,geonames
60118,42.106259,-88.304383,census
60119,41.851532,-88.476451,census
60120,42.032566,-88.240438,census
60121,42.0372,-88.2812,geonames
60122,42.0671,-88.305,geonames
60123,42.040644,-88.311296,census
60124,42.020169,-88.400686,census
60126,41.896843,-87.94124,census
60128,41.8397,-88.0887,geonames
60129,42.008161,-88.974996,census
60130,41.867031,-87.817934,census
60131,41.937783,-87.883025,census
60132,41.8397,-88.0887,geonames
60133,41.977842,-88.143199,census
60134,41.878343,-88.342072,census
60135,42.112505,-88.670815,census
60136,42.105188,-88.380424,census
60137,41.865206,-88.062783,census
60138,41.8775,-88.067,geonames
60139,41.918877,-88.078095,census
60140,42.079051,-88.513098,census
60141,41.858344,-87.83791,census
60142,42.173915,-88.444659,census
60143,41.973971,-88.021084,census
60144,41.835076,-88.51986,census
60145,42.084569,-88.77382,census
60146,42.099982,-88.874061,census
60147,41.937,-88.4202,geonames
60148,41.876257,-88.018754,census
60150,41.9144,-88.895775,census
60151,41.918006,-88.577108,census
60152,42.239365,-88.627304,census
60153,41.879817,-87.84387,census
60154,41.849234,-87.889849,census
60155,41.857785,-87.856316,census
60156,42.203063,-88.320474,census
60157,41.975298,-88.056215,census
60159,42.0334,-88.0834,geonames
60160,41.903491,-87.86177,census
60161,41.9006,-87.8567,geonames
60162,41.867548,-87.901946,census
60163,41.88793,-87.909467,census
60164,41.91669,-87.901182,census
60165,41.903234,-87.880732,census
60168,42.0334,-88.0834,geonames
60169,42.05087,-88.116615,census
60171,41.925059,-87.838334,census
60172,41.980253,-88.088918,census
60173,42.051556,-88.055522,census
60174,41.930614,-88.298678,census
60175,41.948188,-88.388701,census
60176,41.958324,-87.869655,census
60177,41.988481,-88.310167,census
60178,42.008161,-88.660729,census
60179,42.0793,-88.2237,geonames
60180,42.223377,-88.520207,census
60181,41.876897,-87.976328,census
60183,41.940234,-88.409141,census
60184,41.951502,-88.25317,census
60185,41.893111,-88.214998,census
60186,41.8848,-88.204,geonames
60187,41.87272,-88.112442,census
60188,41.915737,-88.129434,census
60189,41.840645,-88.122055,census
60190,41.873621,-88.156243,census
60191,41.964839,-87.981107,census
60192,42.063272,-88.203662,census
60193,42.009371,-88.096725,census
60194,42.033424,-88.113562,census
60195,42.065367,-88.086587,census
60196,42.0564,-88.0725,geonames
60197,41.9125,-88.1348,geonames
60199,41.8397,-88.0887,geonames
60201,42.054745,-87.692382,census
60202,42.02932,-87.68539,census
60203,42.049035,-87.717455,census
60204,42.0411,-87.6901,geonames
60208,42.053554,-87.670259,census
60209,42.0497,-87.6794,geonames
60301,41.888654,-87.796538,census
60302,41.894772,-87.789825,census
60303,41.885,-87.7845,geonames
60304,41.872468,-87.789331,census
60305,41.894875,-87.819064,census
60399,41.9545,-87.9377,geonames
60401,41.347143,-87.61413,census
60402,41.83288,-87.790063,census
60403,41.56819,-88.118732,census
60404,41.513454,-88.224146,census
60406,41.654945,-87.681952,census
60407,41.234907,-88.261302,census
60408,41.266034,-88.218537,census
60409,41.613641,-87.552122,census
60410,41.428379,-88.213202,census
60411,41.507305,-87.589701,census
60412,41.5061,-87.6356,geonames
60415,41.703438,-87.779542,census
60416,41.293908,-88.283101,census
60417,41.427585,-87.586149,census
60418,41.645598,-87.740078,census
60419,41.627271,-87.59839,census
60420,41.087649,-88.420894,census
60421,41.414206,-88.083462,census
60422,41.538608,-87.684404,census
60423,41.474458,-87.841151,census
60424,41.164148,-88.327716,census
60425,41.543427,-87.610754,census
60426,41.610251,-87.653038,census
60428,41.59981,-87.690617,census
60429,41.574029,-87.683706,census
60430,41.558114,-87.662807,census
60431,41.509986,-88.190357,census
60432,41.542253,-88.033846,census
60433,41.496599,-88.042341,census
60434,41.5254,-88.0842,geonames
60435,41.548642,-88.128501,census
60436,41.48967,-88.12381,census
60437,41.156902,-88.556083,census
60438,41.566242,-87.550204,census
60439,41.676605,-87.97709,census
60440,41.7006,-88.075006,census
60441,41.593049,-88.051567,census
60442,41.391844,-87.960615,census
60443,41.502887,-87.749571,census
60444,41.243115,-88.402732,census
60445,41.628327,-87.73537,census
60446,41.633263,-88.099305,census
60447,41.487239,-88.322166,census
60448,41.53778,-87.892564,census
60449,41.417643,-87.778586,census
60450,41.370016,-88.434265,census
60451,41.508158,-87.960979,census
60452,41.608977,-87.754159,census
60453,41.714116,-87.752771,census
60454,41.8119,-87.6873,geonames
60455,41.740982,-87.806769,census
60456,41.731248,-87.731134,census
60457,41.723789,-87.829619,census
60458,41.753401,-87.826941,census
60459,41.74439,-87.768598,census
60460,40.998574,-88.5366,census
60461,41.521399,-87.686878,census
60462,41.626852,-87.840615,census
60463,41.662446,-87.789969,census
60464,41.669034,-87.864299,census
60465,41.700681,-87.825297,census
60466,41.479162,-87.684598,census
60467,41.597736,-87.886496,census
60468,41.335283,-87.810291,census
60469,41.628697,-87.686312,census
60470,41.165888,-88.638723,census
60471,41.479363,-87.729215,census
60472,41.643075,-87.708082,census
60473,41.597352,-87.601333,census
60474,41.185566,-88.275234,census
60475,41.471976,-87.628251,census
60476,41.569483,-87.601709,census
60477,41.573605,-87.786711,census
60478,41.554179,-87.735525,census
60479,41.232384,-88.526396,census
60480,41.720306,-87.881345,census
60481,41.285531,-88.110561,census
60482,41.688211,-87.792577,census
60484,41.443025,-87.710477,census
60487,41.563837,-87.830349,census
60490,41.676202,-88.140588,census
60491,41.602698,-87.962605,census
60499,41.8119,-87.6873,geonames
60501,41.779245,-87.823379,census
60502,41.787522,-88.260017,census
60503,41.707727,-88.257677,census
60504,41.745439,-88.241209,census
60505,41.765459,-88.296136,census
60506,41.758878,-88.371865,census
60507,41.7606,-88.3201,geonames
60510,41.843037,-88.311055,census
60511,41.758993,-88.551993,census
60512,41.701366,-88.439887,census
60513,41.825059,-87.847546,census
60514,41.795756,-87.96154,census
60515,41.81107,-88.024525,census
60516,41.761297,-88.013393,census
60517,41.738621,-88.042518,census
60518,41.598842,-88.919741,census
60519,41.77748,-88.242553,census
60520,41.787267,-88.667548,census
60521,41.800683,-87.928172,census
60522,41.8397,-88.0887,geonames
60523,41.836395,-87.953173,census
60525,41.783546,-87.865993,census
60526,41.831402,-87.8838,census
60527,41.743074,-87.929214,census
60530,41.797078,-88.952375,census
60531,41.619207,-88.787498,census
60532,41.789443,-88.083984,census
60534,41.81239,-87.820036,census
60536,41.598542,-88.552061,census
60537,41.560477,-88.604103,census
60538,41.727502,-88.336942,census
60539,41.824632,-88.336198,census
60540,41.764585,-88.144165,census
60541,41.513344,-88.532398,census
60542,41.808697,-88.34841,census
60543,41.668266,-88.322908,census
60544,41.613913,-88.218684,census
60545,41.680353,-88.536308,census
60546,41.837923,-87.821859,census
60548,41.648667,-88.634691,census
60549,41.502537,-88.739635,census
60550,41.782197,-88.881393,census
60551,41.525322,-88.687663,census
60552,41.666888,-88.706507,census
60553,41.826254,-89.040056,census
60554,41.776668,-88.457048,census
60555,41.823293,-88.188633,census
60556,41.762915,-88.771125,census
60557,41.445845,-88.767989,census
60558,41.802072,-87.900752,census
60559,41.794371,-87.97286,census
60560,41.607605,-88.431708,census
60561,41.745663,-87.981494,census
60563,41.790064,-88.205593,census
60564,41.706234,-88.195104,census
60565,41.728864,-88.125668,census
60566,41.8397,-88.0887,geonames
60567,41.7859,-88.1473,geonames
60568,41.7606,-88.3201,geonames
60569,41.8122,-88.2172,geonames
60572,41.7606,-88.3201,geonames
60585,41.657058,-88.225243,census
60586,41.578191,-88.234492,census
60598,41.8397,-88.0887,geonames
60599,41.8397,-88.0887,geonames
60601,41.885155,-87.621512,census
60602,41.883041,-87.629079,census
60603,41.880262,-87.627396,census
60604,41.878113,-87.629071,census
60605,41.867566,-87.617228,census
60606,41.881259,-87.637452,census
60607,41.874806,-87.654543,census
60608,41.84688,-87.670664,census
60609,41.81268,-87.656935,census
60610,41.904718,-87.635891,census
60611,41.894742,-87.615073,census
60612,41.880511,-87.687867,census
60613,41.956153,-87.652994,census
60614,41.922747,-87.647153,census
60615,41.803261,-87.597934,census
60616,41.844883,-87.624032,census
60617,41.714417,-87.555761,census
60618,41.947568,-87.702647,census
60619,41.743439,-87.605318,census
60620,41.740497,-87.652558,census
60621,41.776232,-87.639527,census
60622,41.902172,-87.683337,census
60623,41.847101,-87.717611,census
60624,41.880504,-87.724444,census
60625,41.973081,-87.699751,census
60626,42.0088,-87.66705,census
60628,41.691478,-87.618593,census
60629,41.775414,-87.711487,census
60630,41.972071,-87.756569,census
60631,41.994769,-87.813104,census
60632,41.810166,-87.713252,census
60633,41.663783,-87.561314,census
60634,41.946189,-87.806117,census
60636,41.775789,-87.669071,census
60637,41.782504,-87.602734,census
60638,41.782468,-87.770753,census
60639,41.920598,-87.755942,census
60640,41.972872,-87.662604,census
60641,41.946718,-87.746887,census
60642,41.902042,-87.658544,census
60643,41.700273,-87.663267,census
60644,41.880084,-87.756373,census
60645,42.008603,-87.694579,census
60646,41.99365,-87.761325,census
60647,41.921042,-87.701971,census
60649,41.75934,-87.557025,census
60651,41.902006,-87.741016,census
60652,41.747432,-87.714403,census
60653,41.819965,-87.605965,census
60654,41.892158,-87.636324,census
60655,41.694771,-87.703761,census
60656,41.974257,-87.827052,census
60657,41.939411,-87.650704,census
60659,41.989578,-87.706572,census
60660,41.99111,-87.663076,census
60661,41.882997,-87.644114,census
60664,41.8119,-87.6873,geonames
60666,41.85,-87.6501,geonames
60668,41.8119,-87.6873,geonames
60669,41.8119,-87.6873,geonames
60670,41.8119,-87.6873,geonames
60673,41.8119,-87.6873,geonames
60674,41.8119,-87.6873,geonames
60675,41.8119,-87.6873,geonames
60677,41.8119,-87.6873,geonames
60678,41.8119,-87.6873,geonames
60680,41.8119,-87.6873,geonames
60681,41.8119,-87.6873,geonames
60682,41.837,-87.685,geonames
60684,41.8119,-87.6873,geonames
60685,41.8119,-87.6873,geonames
60686,41.8756,-87.6378,geonames
60687,41.8119,-87.6873,geonames
60688,41.8724,-87.6688,geonames
60689,41.8745,-87.6353,geonames
60690,41.8119,-87.6873,geonames
60691,41.8119,-87.6873,geonames
60693,41.85,-87.6501,geonames
60694,41.8119,-87.6873,geonames
60695,41.8839,-87.6317,geonames
60696,41.8684,-87.6649,geonames
60697,41.8119,-87.6873,geonames
60699,41.8119,-87.6873,geonames
60701,41.8119,-87.6873,geonames
60706,41.963885,-87.816788,census
60707,41.921752,-87.807437,census
60712,42.00543,-87.732959,census
60714,42.028351,-87.811304,census
60803,41.674064,-87.736222,census
60804,41.840164,-87.759916,census
60805,41.722001,-87.702446,census
60827,41.649434,-87.633572,census
60901,41.109438,-87.902817,census
60910,41.066399,-87.799584,census
60911,40.880243,-87.976584,census
60912,40.973619,-87.603476,census
60913,41.148353,-88.062041,census
60914,41.182964,-87.861171,census
60915,41.146331,-87.860709,census
60917,41.047059,-88.197386,census
60918,40.594969,-88.025655,census
60919,40.987876,-88.237518,census
60920,41.030214,-88.30379,census
60921,40.731543,-88.297211,census
60922,41.010925,-87.91929,census
60924,40.560659,-87.885621,census
60926,40.569394,-87.812079,census
60927,40.938489,-87.972776,census
60928,40.745685,-87.85077,census
60929,40.876008,-88.292405,census
60930,40.831736,-88.006266,census
60931,40.889327,-87.588141,census
60932,40.465104,-87.800118,census
60933,40.462578,-88.273801,census
60934,40.957093,-88.345104,census
60935,41.170462,-88.175879,census
60936,40.46469,-88.36306,census
60938,40.772258,-87.984392,census
60939,40.567001,-87.777093,census
60940,41.249777,-87.642858,census
60941,41.038658,-88.085869,census
60942,40.466569,-87.661605,census
60944,41.0634,-87.625,geonames
60945,40.835123,-87.596704,census
60946,40.913073,-88.200712,census
60948,40.52356,-88.07735,census
60949,40.378337,-88.105151,census
60950,41.252848,-87.883586,census
60951,40.919046,-87.740751,census
60952,40.562795,-88.250366,census
60953,40.629003,-87.6902,census
60954,41.147708,-87.622516,census
60955,40.708464,-87.982949,census
60956,40.967685,-87.716245,census
60957,40.442962,-88.136204,census
60958,41.065203,-87.591599,census
60959,40.789482,-88.183175,census
60960,40.438957,-87.890723,census
60961,41.109567,-88.221504,census
60962,40.626141,-88.187143,census
60963,40.368495,-87.65107,census
60964,41.027818,-87.742256,census
60966,40.751413,-87.583242,census
60967,40.624091,-87.581334,census
60968,40.675461,-88.119734,census
60969,41.110968,-88.149713,census
60970,40.793923,-87.741344,census
60973,40.53654,-87.662626,census
60974,40.717984,-87.735903,census
61001,42.465816,-90.110232,census
61006,41.861762,-89.202281,census
61007,42.199421,-89.591073,census
61008,42.245929,-88.839859,census
61010,42.134545,-89.272646,census
61011,42.392262,-88.897124,census
61012,42.401445,-88.764558,census
61013,42.375397,-89.636374,census
61014,41.974996,-89.886487,census
61015,41.996752,-89.197077,census
61016,42.1973,-88.947729,census
61018,42.415969,-89.555551,census
61019,42.439175,-89.410156,census
61020,42.11034,-89.098088,census
61021,41.829597,-89.477284,census
61024,42.436415,-89.297114,census
61025,42.471378,-90.555965,census
61027,42.333273,-89.755547,census
61028,42.298465,-90.175881,census
61030,42.119648,-89.591622,census
61031,41.829964,-89.321271,census
61032,42.318865,-89.636977,census
61036,42.413689,-90.375811,census
61037,41.788389,-89.759781,census
61038,42.265818,-88.737964,census
61039,42.208034,-89.469314,census
61041,42.273156,-90.311245,census
61042,41.694051,-89.558745,census
61043,42.066754,-89.104946,census
61044,42.3234,-89.909937,census
61046,42.104436,-89.812795,census
61047,42.153044,-89.396012,census
61048,42.382634,-89.841177,census
61049,42.049626,-89.008914,census
61050,42.439332,-89.7319,census
61051,41.982849,-89.761848,census
61052,42.111451,-89.000102,census
61053,42.120819,-89.983297,census
61054,42.055737,-89.445461,census
61057,41.833568,-89.383952,census
61059,42.454648,-89.940823,census
61060,42.478784,-89.618152,census
61061,41.997917,-89.341656,census
61062,42.250675,-89.835758,census
61063,42.319457,-89.340712,census
61064,41.989306,-89.587249,census
61065,42.400588,-88.836952,census
61067,42.305472,-89.472083,census
61068,41.950028,-89.06559,census
61070,42.415681,-89.471727,census
61071,41.724694,-89.698885,census
61072,42.442354,-89.138457,census
61073,42.423752,-88.993888,census
61074,42.124371,-90.122436,census
61075,42.46545,-90.264383,census
61077,42.240128,-89.348043,census
61078,42.167276,-89.730603,census
61079,42.452934,-89.215121,census
61080,42.480913,-88.983829,census
61081,41.850006,-89.739377,census
61084,42.123586,-89.190074,census
61085,42.342651,-90.030768,census
61087,42.480502,-89.993491,census
61088,42.268117,-89.262717,census
61089,42.473543,-89.823358,census
61091,41.908183,-89.552363,census
61101,42.346079,-89.146087,census
61102,42.228769,-89.162524,census
61103,42.340195,-89.086635,census
61104,42.25172,-89.079945,census
61105,42.2711,-89.094,geonames
61106,42.3254,-89.1705,geonames
61107,42.285464,-89.001649,census
61108,42.255157,-89.002313,census
61109,42.191304,-89.055756,census
61110,42.3254,-89.1705,geonames
61111,42.335505,-89.002749,census
61112,42.24197,-88.975223,census
61114,42.306605,-88.990894,census
61115,42.362592,-89.024156,census
61125,42.3254,-89.1705,geonames
61126,42.3254,-89.1705,geonames
61130,42.3254,-89.1705,geonames
61131,42.3254,-89.1705,geonames
61132,42.3254,-89.1705,geonames
61201,41.477559,-90.575628,census
61204,41.5549,-90.616,geonames
61230,41.734071,-90.212923,census
61231,41.210699,-90.717768,census
61232,41.431676,-90.727388,census
61233,41.294676,-90.291318,census
61234,41.417969,-89.914344,census
61235,41.401291,-90.023568,census
61236,41.514428,-90.355576,census
61237,41.341768,-90.862181,census
61238,41.282275,-90.172422,census
61239,41.49477,-90.389711,census
61240,41.423286,-90.43697,census
61241,41.487328,-90.320356,census
61242,41.708009,-90.285148,census
61243,41.618468,-89.678408,census
61244,41.522559,-90.390822,census
61250,41.655923,-90.112354,census
61251,41.729093,-90.072903,census
61252,41.83685,-90.12531,census
61254,41.467229,-90.149632,census
61256,41.561084,-90.400585,census
61257,41.593358,-90.221845,census
61258,41.521849,-89.913968,census
61259,41.385591,-90.924481,census
61260,41.237949,-90.887362,census
61261,41.736022,-89.910033,census
61262,41.276069,-90.348286,census
61263,41.266237,-90.596023,census
61264,41.402799,-90.595864,census
61265,41.480697,-90.487167,census
61266,41.5067,-90.5151,geonames
61270,41.826598,-89.963451,census
61272,41.251085,-91.011405,census
61273,41.364242,-90.399093,census
61274,41.370314,-90.276626,census
61275,41.605575,-90.307048,census
61276,41.316601,-90.576297,census
61277,41.613582,-89.930578,census
61278,41.579333,-90.334162,census
61279,41.325731,-90.728612,census
61281,41.29978,-90.520144,census
61282,41.496716,-90.411691,census
61283,41.590912,-89.788559,census
61284,41.395104,-90.750033,census
61285,41.993904,-90.082298,census
61299,41.5203,-90.5416,geonames
61301,41.397423,-89.084264,census
61310,41.702419,-89.35451,census
61311,41.040152,-88.862201,census
61312,41.434042,-89.225397,census
61313,41.07237,-88.669963,census
61314,41.300261,-89.676578,census
61315,41.285326,-89.366593,census
61316,41.257789,-89.127667,census
61317,41.431965,-89.208181,census
61318,41.711285,-89.078271,census
61319,41.015375,-88.739908,census
61320,41.355293,-89.170438,census
61321,40.967587,-88.976213,census
61322,41.312267,-89.307047,census
61323,41.435484,-89.396058,census
61324,41.769935,-89.413597,census
61325,41.234953,-88.809633,census
61326,41.246249,-89.229711,census
61327,41.230466,-89.299146,census
61328,41.509284,-89.458993,census
61329,41.377047,-89.207846,census
61330,41.535103,-89.277313,census
61331,41.747703,-89.277542,census
61332,41.188817,-88.984548,census
61333,40.988451,-88.889294,census
61334,41.147315,-89.099338,census
61335,41.159239,-89.233918,census
61336,41.111479,-89.212267,census
61337,41.450551,-89.297789,census
61338,41.470139,-89.66514,census
61340,41.264025,-89.251281,census
61341,41.352156,-88.6932,census
61342,41.543677,-89.084088,census
61344,41.412366,-89.834404,census
61345,41.276085,-89.785366,census
61346,41.506666,-89.719954,census
61348,41.285723,-89.035197,census
61349,41.548675,-89.437073,census
61350,41.372095,-88.865127,census
61353,41.704317,-88.991048,census
61354,41.334165,-89.142245,census
61356,41.389301,-89.439863,census
61358,40.981674,-89.042991,census
61359,41.362452,-89.271459,census
61360,41.332589,-88.600301,census
61361,41.412278,-89.773775,census
61362,41.351426,-89.223736,census
61363,41.254249,-89.182485,census
61364,41.128479,-88.849898,census
61367,41.621412,-89.259488,census
61368,41.262126,-89.517493,census
61369,40.98269,-89.153993,census
61370,41.210728,-89.038814,census
61371,41.499321,-89.019862,census
61372,41.465822,-89.082396,census
61373,41.407228,-88.995936,census
61374,41.547302,-89.357589,census
61375,41.035173,-89.243431,census
61376,41.538404,-89.6018,census
61377,41.065403,-89.042089,census
61378,41.722671,-89.155402,census
61379,41.380255,-89.606301,census
61401,40.945179,-90.386567,census
61402,40.939903,-90.406354,census
61410,40.79488,-90.422478,census
61411,40.400982,-90.502128,census
61412,41.078398,-90.579715,census
61413,41.186577,-90.3704,census
61414,41.125934,-90.154913,census
61415,40.649983,-90.418763,census
61416,40.495917,-90.563071,census
61417,40.772229,-90.54413,census
61418,40.847173,-90.869221,census
61419,41.199807,-90.117518,census
61420,40.548785,-90.867256,census
61421,41.187535,-89.647909,census
61422,40.551405,-90.532911,census
61423,40.885484,-90.502322,census
61424,41.076634,-89.635092,census
61425,40.759246,-91.040136,census
61426,41.119635,-89.706009,census
61427,40.497616,-90.194498,census
61428,40.933329,-90.113563,census
61430,40.943799,-90.311977,census
61431,40.600024,-90.28854,census
61432,40.648385,-90.153167,census
61433,40.554375,-90.168989,census
61434,41.172707,-90.03619,census
61435,40.99561,-90.568639,census
61436,40.860149,-90.223178,census
61437,40.846983,-90.992111,census
61438,40.585404,-90.649451,census
61439,41.029203,-90.350207,census
61440,40.316101,-90.592759,census
61441,40.330188,-90.28171,census
61442,41.103273,-90.923968,census
61443,41.26369,-89.944924,census
61447,40.8703,-90.763381,census
61448,40.933819,-90.243765,census
61449,41.095042,-89.975133,census
61450,40.571726,-90.984257,census
61451,40.938697,-89.939478,census
61452,40.23836,-90.660225,census
61453,41.013477,-90.76321,census
61454,40.68193,-91.039891,census
61455,40.440441,-90.637941,census
61458,40.782213,-90.183159,census
61459,40.510245,-90.419564,census
61460,40.721616,-90.827733,census
61462,40.909888,-90.651678,census
61465,41.210673,-90.479667,census
61466,41.111017,-90.482208,census
61467,41.069432,-90.242389,census
61468,41.256502,-90.387431,census
61469,40.955983,-90.908233,census
61470,40.606179,-90.506187,census
61471,40.695781,-90.825065,census
61472,41.103259,-90.383436,census
61473,40.709145,-90.649735,census
61474,40.742124,-90.394094,census
61475,40.596886,-90.752701,census
61476,41.089796,-90.829029,census
61477,40.495994,-90.310552,census
61478,40.756317,-90.760382,census
61479,41.001916,-89.639391,census
61480,40.727402,-90.913343,census
61482,40.389845,-90.403943,census
61483,41.081231,-89.873285,census
61484,40.297674,-90.443219,census
61485,41.022346,-90.0706,census
61486,41.194794,-90.576436,census
61488,41.030032,-90.320773,census
61489,40.930759,-90.033093,census
61490,41.185531,-90.258712,census
61491,41.053825,-89.72078,census
61501,40.228366,-90.311915,census
61516,40.855551,-89.131967,census
61517,40.818955,-89.846915,census
61519,40.464644,-90.093078,census
61520,40.543564,-90.024844,census
61523,40.911951,-89.537757,census
61524,40.491238,-90.034652,census
61525,40.847755,-89.670466,census
61526,40.922901,-89.619957,census
61528,40.776901,-89.718271,census
61529,40.782018,-89.937608,census
61530,40.708694,-89.264946,census
61531,40.682505,-90.036794,census
61532,40.348491,-89.806913,census
61533,40.586374,-89.842499,census
61534,40.414961,-89.664661,census
61535,40.578864,-89.516514,census
61536,40.690822,-89.790062,census
61537,41.119166,-89.471442,census
61539,40.556359,-89.762845,census
61540,41.0146,-89.366597,census
61541,40.980378,-89.234952,census
61542,40.376696,-90.131662,census
61543,40.417859,-89.977542,census
61544,40.700737,-90.234071,census
61545,40.868374,-89.352495,census
61546,40.448337,-89.809588,census
61547,40.570008,-89.721846,census
61548,40.814061,-89.420045,census
61550,40.611423,-89.436378,census
61552,40.821419,-89.564892,census
61553,40.621388,-90.026814,census
61554,40.543623,-89.620621,census
61555,40.5607,-89.6502,geonames
61558,40.5675,-89.6407,geonames
61559,40.919017,-89.779205,census
61560,41.187262,-89.41979,census
61561,40.805583,-89.206921,census
61562,40.880988,-89.501449,census
61563,40.49317,-90.051134,census
61564,40.498515,-89.656218,census
61565,41.038714,-89.505036,census
61567,40.373179,-89.901049,census
61568,40.510242,-89.481372,census
61569,40.683232,-89.900619,census
61570,40.914177,-89.323379,census
61571,40.704506,-89.424629,census
61572,40.797187,-90.039721,census
61601,40.6931,-89.5898,geonames
61602,40.679205,-89.605574,census
61603,40.709838,-89.575458,census
61604,40.705247,-89.652921,census
61605,40.676526,-89.633135,census
61606,40.70007,-89.61187,census
61607,40.627132,-89.68513,census
61610,40.642116,-89.59956,census
61611,40.713327,-89.535743,census
61612,40.7442,-89.7184,geonames
61613,40.7425,-89.6279,geonames
61614,40.759136,-89.604123,census
61615,40.748929,-89.672275,census
61616,40.746726,-89.571641,census
61625,40.697698,-89.614572,census
61629,40.692,-89.5887,geonames
61630,40.7442,-89.7184,geonames
61633,40.7312,-89.6031,geonames
61634,40.6896,-89.5926,geonames
61635,40.6661,-89.5801,geonames
61636,40.6999,-89.5951,geonames
61637,40.7025,-89.5898,geonames
61638,40.7969,-89.6111,geonames
61639,40.7098,-89.5636,geonames
61641,40.64,-89.652,geonames
61643,40.7442,-89.7184,geonames
61650,40.7442,-89.7184,geonames
61651,40.7442,-89.7184,geonames
61652,40.8767,-89.5091,geonames
61653,40.7442,-89.7184,geonames
61654,40.7442,-89.7184,geonames
61655,40.7442,-89.7184,geonames
61656,40.7442,-89.7184,geonames
61701,40.475855,-88.99267,census
61702,40.5192,-88.8643,geonames
61704,40.470052,-88.94152,census
61705,40.523132,-89.07201,census
61709,40.4614,-88.953,geonames
61710,40.4777,-88.9542,geonames
61720,40.5503,-88.502122,census
61721,40.350776,-89.323505,census
61722,40.423434,-88.626319,census
61723,40.264664,-89.276542,census
61724,40.333787,-88.525202,census
61725,40.616502,-89.121678,census
61726,40.733399,-88.707734,census
61727,40.146752,-88.953188,census
61728,40.580622,-88.622264,census
61729,40.628659,-89.221294,census
61730,40.532622,-88.734397,census
61731,40.612579,-88.483885,census
61732,40.529638,-89.208063,census
61733,40.623632,-89.330193,census
61734,40.376442,-89.526224,census
61735,40.205139,-88.80563,census
61736,40.402284,-88.840374,census
61737,40.455719,-88.733223,census
61738,40.745101,-89.030052,census
61739,40.727827,-88.521355,census
61740,40.891933,-88.862761,census
61741,40.762563,-88.396715,census
61742,40.634613,-89.27252,census
61743,40.878048,-88.781428,census
61744,40.743776,-88.881206,census
61745,40.320623,-88.967428,census
61747,40.416122,-89.435257,census
61748,40.622397,-88.996779,census
61749,40.092849,-89.116222,census
61750,40.1225,-88.855673,census
61751,40.214556,-89.299252,census
61752,40.337063,-88.76166,census
61753,40.629744,-88.787974,census
61754,40.328141,-89.161373,census
61755,40.52609,-89.341761,census
61756,40.033122,-88.963689,census
61758,40.5167,-88.8259,geonames
61759,40.437316,-89.336053,census
61760,40.885892,-89.032115,census
61761,40.528032,-88.947633,census
61764,40.883301,-88.625907,census
61769,40.885492,-88.399452,census
61770,40.439518,-88.51077,census
61771,40.713112,-89.147976,census
61772,40.38598,-89.063578,census
61773,40.566429,-88.373678,census
61774,40.432998,-89.195528,census
61775,40.653696,-88.375962,census
61776,40.572114,-88.870139,census
61777,40.244063,-88.945663,census
61778,40.225767,-89.091051,census
61790,40.5103,-88.998,geonames
61791,40.5192,-88.8643,geonames
61799,40.4885,-88.9396,geonames
61801,40.10952,-88.211031,census
61802,40.123553,-88.153254,census
61803,40.1059,-88.2247,geonames
61810,39.910131,-87.918408,census
61811,40.295327,-87.621656,census
61812,40.209777,-87.926661,census
61813,39.910777,-88.565693,census
61814,40.231924,-87.570194,census
61815,40.110725,-88.367954,census
61816,39.924446,-88.003968,census
61817,40.035275,-87.716283,census
61818,39.886702,-88.716473,census
61820,40.11212,-88.244315,census
61821,40.111099,-88.275533,census
61822,40.133683,-88.302921,census
61824,40.1164,-88.2434,geonames
61825,40.1164,-88.2434,geonames
61826,40.1131,-88.3613,geonames
61830,40.011061,-88.73034,census
61831,40.226196,-87.797019,census
61832,40.13236,-87.632069,census
61833,40.099196,-87.64723,census
61834,40.152546,-87.673298,census
61839,40.131851,-88.636941,census
61840,40.298873,-88.300263,census
61841,40.034151,-87.817937,census
61842,40.238774,-88.66522,census
61843,40.317241,-88.373903,census
61844,40.142967,-87.869207,census
61845,40.373621,-88.396814,census
61846,39.977252,-87.607538,census
61847,40.30559,-88.009824,census
61848,40.306942,-87.700962,census
61849,40.014226,-87.96737,census
61850,39.930087,-87.743452,census
61851,39.96504,-88.435463,census
61852,39.899498,-88.072753,census
61853,40.229857,-88.421002,census
61854,40.199872,-88.529328,census
61855,39.924365,-88.660552,census
61856,40.029305,-88.583656,census
61857,40.11862,-87.843405,census
61858,40.134258,-87.761877,census
61859,40.150428,-87.962905,census
61862,40.306027,-87.958606,census
61863,39.904888,-88.281899,census
61864,39.975064,-88.152723,census
61865,40.302705,-87.802055,census
61866,40.311624,-88.157981,census
61870,39.903218,-87.615621,census
61871,40.191174,-87.979219,census
61872,39.93044,-88.376961,census
61873,40.133896,-88.039122,census
61874,40.054258,-88.266563,census
61875,40.103467,-88.416253,census
61876,39.901327,-87.836174,census
61877,39.992886,-88.075895,census
61878,40.242651,-88.145453,census
61880,39.973795,-88.248906,census
61882,40.10623,-88.754729,census
61883,40.034937,-87.639918,census
61884,40.090615,-88.49107,census
61910,39.671146,-88.297107,census
61911,39.700925,-88.469319,census
61912,39.522381,-88.040843,census
61913,39.826572,-88.471563,census
